transaction_id,customer_id,product_id,quantity,price,timestamp,payment_method
4775,709,51,2,27.69,2023-08-26 01:28:00,Credit Card
5272,625,127,1,91.23,2023-11-02 16:11:00,Credit Card
7921,82,136,2,231.0,2023-10-07 20:05:00,Debit Card
8332,132,16,1,240.02,2023-01-22 22:16:00,Cash
5208,1879,84,1,186.46,2023-12-12 20:11:00,Cash
8111,105,30,1,124.48,2023-05-28 13:31:00,Cash
8264,127,39,119,2.7431990258455086,2024-05-14 21:10:00,Credit Card
3270,1155,89,1,73.8,2023-01-17 05:10:00,Debit Card
6471,1201,31,3,206.28,2024-12-17 07:31:00,Credit Card
161,90,13,1,69.0,2024-04-05 20:37:00,Bank Transfer
9595,346,12,2,210.19,2024-07-04 12:11:00,Credit Card
1644,941,83,1,330.12,2023-12-11 07:01:00,Credit Card
1577,697,66,2,183.4,2023-04-12 12:22:00,PayPal
1025,1312,149,5,209.01,2024-11-07 20:16:00,Credit Card
8125,105,70,3,202.92,2023-11-23 09:23:00,PayPal
7144,1533,39,1,229.03,2023-03-12 01:47:00,Credit Card
6928,1450,21,3,172.57,2024-12-26 05:57:00,Debit Card
227,106,2,228,2.101750275505675,2024-06-16 22:21:00,Cash
7765,59,137,1,240.82,2024-01-20 19:41:00,Debit Card
4823,1297,110,2,335.73,2023-03-10 13:37:00,PayPal
9192,280,91,1,272.34,2023-06-07 16:30:00,Debit Card
2253,1238,4,1,205.53,2023-10-18 11:45:00,Cash
3865,1311,32,1,50.5,2024-04-01 15:30:00,PayPal
2063,1374,92,2,412.92,2023-09-08 08:24:00,Bank Transfer
9428,327,42,1,40.94,2023-01-08 08:03:00,Cash
9216,289,126,1,110.17,2023-08-22 14:50:00,Credit Card
8963,255,108,5,346.74,2023-06-07 17:59:00,Credit Card
9795,399,41,2,21.46,2024-11-19 10:01:00,PayPal
3317,169,34,1,,2023-09-25 05:02:00,Cash
2718,128,126,1,68.44,2024-02-03 21:57:00,Debit Card
4559,1325,146,1,139.75,2023-01-01 04:14:00,PayPal
6435,1547,87,1,362.72,2023-12-25 23:00:00,PayPal
791,1448,134,2,84.88,2023-06-22 05:41:00,Debit Card
2857,855,150,1,216.39,2023-03-22 11:22:00,Cash
1620,202,13,1,,2024-07-06 00:27:00,PayPal
7723,51,129,1,127.39,2023-08-23 12:09:00,Bank Transfer
1680,91,81,1,45.63,2023-01-09 11:02:00,Bank Transfer
7385,19,107,1,210.69,2023-10-22 09:22:00,Bank Transfer
2358,1703,127,3,136.4,2023-02-26 13:19:00,Credit Card
569,738,117,2,53.91,2023-05-28 10:20:00,Bank Transfer
8112,105,141,3,184.5,2023-06-03 16:21:00,Cash
9128,271,63,1,182.37,2024-08-26 14:57:00,PayPal
32,664,85,1,232.68,2023-05-10 16:42:00,Cash
3624,1395,65,2,9.45,2024-06-06 14:55:00,Bank Transfer
122,1621,129,1,180.41,2024-06-30 15:34:00,PayPal
4751,711,97,3,111.08,2023-08-11 16:27:00,Cash
1612,1949,149,1,163.78,2023-08-16 21:07:00,Bank Transfer
8651,198,19,3,300.58,2024-10-02 16:23:00,Credit Card
4289,797,69,5,212.91,2024-03-26 04:21:00,Cash
7513,28,103,1,223.85,2023-08-13 14:02:00,PayPal
5032,510,22,3,48.97,2024-02-11 12:18:00,Cash
2125,1455,90,2,181.76,2023-05-08 17:33:00,Credit Card
5279,466,135,2,144.43,2024-02-04 02:30:00,Bank Transfer
7597,37,137,2,290.21,2023-09-09 21:22:00,Cash
3157,1105,97,3,136.56,2023-09-30 11:43:00,Debit Card
733,1495,63,1,135.89,2023-05-17 06:26:00,Bank Transfer
3707,1122,13,3,81.42,2024-03-16 08:18:00,PayPal
7240,1578,148,1,311.3,2023-01-25 12:48:00,Cash
80,234,148,2,332.22,2024-03-20 00:22:00,Debit Card
3701,642,125,1,354.4,2024-10-03 17:18:00,Credit Card
6770,84,144,1,100.95,2023-12-04 14:04:00,Cash
411,304,77,2,367.52,2024-06-29 10:48:00,PayPal
4875,309,32,2,71.53,2024-04-11 04:02:00,Debit Card
7955,87,8,1,134.05,2023-03-21 06:32:00,Credit Card
1085,1992,26,10,34.74,2023-03-04 09:20:00,PayPal
8894,248,35,1,28.8,2023-06-29 01:24:00,Cash
8673,203,122,1,243.09,2024-04-20 10:13:00,PayPal
4913,1944,125,2,486.44,2024-06-19 20:55:00,PayPal
4281,1488,17,2,198.48,2024-11-22 01:04:00,PayPal
7594,37,137,1,197.14,2023-08-22 14:13:00,Cash
8032,99,22,1,80.51,2023-08-22 05:36:00,Bank Transfer
7507,28,49,2,281.64,2023-05-09 13:50:00,Credit Card
4867,1110,47,1,34.7,2023-05-16 23:49:00,Cash
6020,354,64,1,29.93,2023-02-19 11:43:00,Credit Card
4686,1101,112,2,123.31,2024-08-04 12:58:00,PayPal
6473,938,128,1,239.34,2023-07-28 10:59:00,Debit Card
5958,924,60,1,392.19,2023-08-01 22:13:00,Bank Transfer
2082,1163,98,2,183.84,2023-03-01 12:21:00,Bank Transfer
6367,1829,89,3,85.15,2023-02-02 11:23:00,Cash
5164,607,30,1,140.52,2024-04-24 06:49:00,Debit Card
158,780,121,1,71.95,2024-10-17 06:20:00,PayPal
9383,321,4,5,329.74,2024-12-08 08:35:00,Debit Card
9080,265,132,2,292.26,2023-06-15 08:24:00,Cash
8026,99,116,2,242.1,2023-05-15 06:29:00,Bank Transfer
3592,783,136,2,230.19,2023-05-14 20:40:00,Debit Card
7402,20,8,3,186.33,2023-02-17 14:31:00,Cash
9423,324,17,2,218.85,2024-11-18 04:56:00,Bank Transfer
7203,1629,39,1,188.93,2023-08-16 09:31:00,Cash
7682,44,92,5,364.62,2023-11-11 04:20:00,Cash
1485,443,59,1,226.9,2024-10-13 14:52:00,Cash
2044,406,112,1,198.51,2023-01-25 23:18:00,Debit Card
7625,38,20,3,27.32,2023-09-24 22:11:00,Debit Card
288,1276,32,1,68.38,2024-07-23 06:26:00,Bank Transfer
934,1987,14,3,33.12,2024-05-09 05:58:00,Credit Card
8524,168,127,1,105.8,2024-02-19 09:41:00,Bank Transfer
8136,105,80,5,83.29,2024-04-08 12:33:00,Cash
954,1813,147,1,193.65,2024-12-30 19:18:00,PayPal
6535,1695,122,1,261.86,2024-10-05 12:53:00,Credit Card
8466,157,35,1,25.17,2024-10-04 19:35:00,Cash
397,1142,121,3,72.95,2024-05-16 14:23:00,Credit Card
3246,593,81,3,33.94,2023-04-13 10:19:00,PayPal
9894,407,39,1,230.3,2023-03-06 02:40:00,Debit Card
1061,1850,100,1,85.0,2023-05-14 20:11:00,Debit Card
3855,1930,91,5,276.16,2023-04-25 18:06:00,Debit Card
6483,415,145,3,295.34,2024-06-02 21:04:00,Debit Card
3435,1081,44,10,77.73,2023-08-16 07:52:00,PayPal
6650,1640,44,2,59.91,2023-01-29 11:37:00,Debit Card
6432,1547,134,3,57.59,2023-06-22 08:01:00,PayPal
9229,289,134,1,77.2,2024-07-22 20:44:00,Credit Card
1001,1651,1,1,263.55,2023-12-23 11:18:00,Bank Transfer
1529,190,58,3,457.0,2023-01-20 06:39:00,Bank Transfer
3015,485,124,2,277.31,2023-03-05 19:59:00,Debit Card
5225,205,41,2,20.07,2024-02-01 09:00:00,Debit Card
5395,352,30,2,136.44,2023-11-29 23:42:00,Debit Card
1663,1462,133,1,144.37,2024-04-07 08:17:00,Bank Transfer
456,1717,105,1,143.82,2024-04-28 04:56:00,Credit Card
8681,203,107,10,271.49,2024-06-29 10:16:00,PayPal
7807,61,122,1,428.33,2024-08-20 11:33:00,PayPal
7198,1901,90,2,128.5,2023-08-10 03:01:00,Cash
3616,1704,126,3,78.16,2024-11-25 02:11:00,Bank Transfer
3756,1512,67,1,291.5,2024-04-21 23:16:00,Credit Card
652,600,58,1,484.94,2023-08-26 22:54:00,Credit Card
9569,342,145,1,183.44,2024-12-20 07:10:00,Cash
4085,1198,147,1,297.76,2024-12-03 09:39:00,Debit Card
5487,15,132,2,279.26,2023-10-16 16:16:00,PayPal
6065,1102,130,2,210.69,2023-07-26 10:18:00,Debit Card
1779,654,84,1,316.21,2024-11-22 23:14:00,
3996,1366,117,5,39.76,2024-11-13 00:06:00,Bank Transfer
7392,19,65,1,11.32,2024-03-11 09:02:00,Credit Card
7079,651,19,2,332.93,2023-11-27 06:33:00,PayPal
7086,1907,88,10,35.49,2024-10-17 13:48:00,Debit Card
2898,1500,26,1,31.1,2024-04-23 21:26:00,Debit Card
3102,1059,98,2,191.95,2023-12-11 08:06:00,Bank Transfer
6099,296,146,1,232.57,2023-01-19 12:59:00,PayPal
9495,339,22,1,91.59,2023-03-20 23:51:00,Debit Card
174,687,31,2,417.94,2023-01-29 19:45:00,Credit Card
7445,21,73,1,95.09,2023-12-13 17:19:00,Credit Card
336,488,19,,178.7,2024-08-25 12:12:00,Credit Card
5251,1342,109,1,21.1,2023-09-01 20:13:00,Bank Transfer
9673,363,66,3,168.8,2023-07-15 11:07:00,Bank Transfer
2134,1544,115,3,172.87,2024-07-09 23:32:00,Credit Card
7020,1531,70,1,137.68,2023-11-06 16:43:00,PayPal
1527,1997,6,10,113.58,2024-07-10 11:07:00,Credit Card
400,1680,39,2,177.5,2024-10-30 23:56:00,PayPal
4144,621,52,2,82.11,2024-04-12 10:07:00,Credit Card
9204,280,108,5,354.27,2024-03-18 12:52:00,Debit Card
750,1880,98,5,147.99,2023-06-16 22:30:00,PayPal
3601,1714,12,1,225.3,2024-05-14 18:27:00,Cash
9616,348,145,1,256.86,2024-06-29 19:55:00,Bank Transfer
5343,1514,85,1,252.35,2023-02-02 23:48:00,Debit Card
6136,155,28,2,260.49,2023-08-22 15:03:00,Bank Transfer
8140,105,62,1,192.42,2024-07-21 02:02:00,Cash
3977,1611,131,2,160.18,2024-08-25 01:19:00,Bank Transfer
8287,129,52,2,91.84,2023-04-28 22:12:00,Bank Transfer
8191,122,101,1,375.82,2024-02-01 00:25:00,Cash
6220,533,3,5,168.81,2023-08-19 17:04:00,Cash
6899,1855,104,1,203.37,2023-11-29 10:58:00,Debit Card
4035,514,125,5,353.02,2024-01-07 14:45:00,Debit Card
4903,121,118,1,258.67,2024-03-13 08:09:00,Cash
3644,547,147,5,348.81,2023-09-16 15:08:00,Credit Card
3596,1714,110,2,271.68,2023-05-19 22:04:00,Cash
349,930,113,5,222.4,2023-07-27 02:37:00,Cash
8503,159,149,1,190.95,2024-12-20 00:44:00,Debit Card
7516,28,149,3,198.74,2023-09-06 11:43:00,Credit Card
4781,1337,15,1,236.72,2023-10-18 04:52:00,Cash
1796,1937,34,3,38.16,2024-01-22 14:29:00,Credit Card
5130,497,43,3,21.28,2024-04-10 02:02:00,Cash
5124,1136,131,1,100.98,2024-11-20 04:15:00,Credit Card
215,1576,26,3,31.18,2024-02-19 12:25:00,Cash
9199,280,122,1,299.01,2023-10-19 04:43:00,Debit Card
3560,538,98,3,192.76,2024-03-16 14:53:00,PayPal
6129,509,46,2,230.37,2023-02-26 16:40:00,Debit Card
1563,1025,110,1,223.46,2024-10-11 12:53:00,PayPal
1760,395,72,1,113.43,2024-05-29 18:01:00,Cash
4771,1240,113,1,206.36,2024-12-12 20:17:00,PayPal
722,1878,129,1,144.87,2024-02-22 05:32:00,Cash
7239,801,108,1,410.6,2024-01-07 00:27:00,PayPal
1081,1127,7,1,436.08,2024-01-31 19:50:00,Credit Card
6229,1293,115,1,174.41,2024-03-05 04:18:00,Cash
2932,1537,67,1,270.47,2023-05-30 07:42:00,Cash
7043,795,5,2,153.84,2024-10-18 01:45:00,Cash
2695,1046,18,1,66.49,2024-11-21 17:51:00,PayPal
7906,80,3,5,180.51,2024-10-29 12:44:00,PayPal
2951,1044,3,1,223.47,2023-03-30 13:22:00,Credit Card
3657,523,58,1,298.46,2024-01-09 09:02:00,PayPal
4957,789,140,2,15.41,2023-04-26 06:14:00,Credit Card
644,1965,78,1,94.89,2024-07-28 19:18:00,PayPal
8058,100,67,2,282.28,2023-05-31 16:11:00,Bank Transfer
8245,127,20,3,49.24,2023-08-15 13:17:00,Credit Card
1870,556,50,1,84.49,2023-03-30 14:07:00,Debit Card
2531,1852,111,1,68.58,2023-01-15 13:53:00,Debit Card
63,336,134,3,75.92,2024-06-28 03:43:00,Bank Transfer
6245,1939,89,10,122.68,2023-09-13 03:59:00,Bank Transfer
8545,170,98,3,173.49,2023-07-14 14:24:00,Credit Card
1,1837,23,5,89.58,2024-05-08 00:48:00,Debit Card
2364,698,54,10,36.75,2024-08-11 12:37:00,Debit Card
2214,974,111,1,58.7,2023-12-18 13:34:00,
9389,324,34,1,28.73,2023-03-28 21:15:00,Bank Transfer
2349,326,95,5,351.12,2024-10-06 10:55:00,Bank Transfer
8900,248,34,2,21.5,2023-08-02 06:03:00,Cash
3022,552,31,2,326.39,2024-10-24 19:06:00,Cash
5429,1976,129,2,206.26,2023-10-26 16:29:00,Credit Card
5011,153,50,1,153.22,2024-09-10 04:06:00,Cash
3992,1366,36,3,262.39,2023-08-22 16:10:00,Bank Transfer
1397,240,52,2,68.23,2023-05-08 01:12:00,PayPal
50,1458,119,10,102.41,2024-10-22 22:27:00,Bank Transfer
2396,1162,130,1,149.1,2023-06-14 13:06:00,Debit Card
6421,1266,58,2,467.09,2023-03-25 03:33:00,PayPal
4101,144,125,1,389.6,2024-01-18 00:04:00,PayPal
8079,100,74,1,29.27,2024-05-19 14:37:00,Debit Card
2476,667,146,2,241.44,2024-08-15 10:48:00,Bank Transfer
1957,1384,58,1,476.61,2024-12-30 16:12:00,Credit Card
6707,918,20,1,31.25,2024-10-23 07:07:00,Bank Transfer
4654,162,22,2,54.31,2023-03-09 04:56:00,Credit Card
9024,259,47,2,32.63,2023-10-03 12:14:00,Bank Transfer
8361,132,34,2,40.05,2024-04-30 20:25:00,
5105,551,42,2,43.32,2023-10-21 01:23:00,Cash
2684,1253,127,3,181.48,2023-05-01 13:45:00,Cash
5980,898,9,1,155.96,2024-07-20 08:03:00,Bank Transfer
8080,100,8,2,240.38,2024-05-28 23:52:00,Debit Card
2258,1238,139,2,331.64,2024-12-31 10:36:00,Bank Transfer
3911,332,75,2,448.97,2023-07-15 22:41:00,Bank Transfer
327,1246,146,2,170.41,2023-12-04 05:13:00,Bank Transfer
1171,1378,140,2,13.59,2023-06-22 23:48:00,PayPal
2680,17,48,2,290.18,2023-09-23 00:15:00,
629,1554,7,2,390.46,2023-02-27 20:43:00,Bank Transfer
2873,258,41,1,31.74,2024-03-13 02:16:00,Credit Card
7534,28,20,1,34.53,2024-06-13 14:01:00,Debit Card
2673,1194,146,1,209.66,2023-03-30 02:38:00,Credit Card
1522,77,36,2,271.02,2024-11-26 07:11:00,Credit Card
4190,1934,39,1,,2024-09-10 08:14:00,Cash
9882,405,97,1,185.24,2024-01-07 11:00:00,PayPal
935,1987,49,1,252.39,2024-08-12 05:25:00,Credit Card
6030,1042,60,255,8.394657255440983,2023-01-19 21:49:00,Cash
6794,374,113,3,220.24,2023-09-17 15:15:00,Cash
5061,292,83,10,270.28,2024-01-23 17:56:00,Debit Card
2379,1211,10,1,91.17,2024-04-01 14:56:00,Bank Transfer
5002,116,55,1,154.31,2024-06-01 12:25:00,PayPal
1676,9,53,2,63.9,2024-05-02 15:17:00,PayPal
9772,399,1,1,218.39,2023-08-16 16:16:00,PayPal
6452,1520,75,3,476.63,2024-12-03 22:04:00,Bank Transfer
8675,203,39,3,169.95,2024-05-13 01:21:00,PayPal
6808,1401,79,3,192.57,2023-03-24 20:35:00,Bank Transfer
2057,1461,11,2,252.22,2024-04-16 13:49:00,PayPal
4789,1369,11,1,279.59,2023-08-30 17:35:00,Credit Card
830,1077,52,1,72.47,2024-09-17 14:17:00,Cash
6616,1548,10,2,106.77,2024-10-09 01:50:00,Cash
3700,642,54,1,36.25,2024-08-27 16:07:00,Credit Card
196,308,3,3,191.07,2023-05-15 12:02:00,Bank Transfer
2499,832,129,10,196.64,2023-05-01 17:27:00,Bank Transfer
3174,1551,23,1,53.54,2024-05-04 22:31:00,Bank Transfer
9401,324,133,1,225.38,2023-07-12 06:01:00,Bank Transfer
9470,337,123,3,270.78,2024-04-08 06:51:00,Credit Card
900,595,83,5,241.06,2024-02-26 21:08:00,Bank Transfer
9863,403,5,2,233.73,2024-06-16 18:29:00,PayPal
6856,790,134,3,49.82,2023-12-09 06:04:00,Credit Card
5180,204,48,1,382.0,2024-03-03 19:32:00,Credit Card
7046,1465,94,1,214.62,2023-03-06 23:18:00,Bank Transfer
6236,1291,35,2,46.75,2023-11-15 16:18:00,Cash
4307,1890,36,1,269.65,2024-01-31 02:40:00,Credit Card
334,488,104,,214.45,2024-05-31 23:45:00,Credit Card
182,1785,33,1,160.37,2023-05-05 06:38:00,Debit Card
832,1178,41,1,30.57,2024-06-21 17:05:00,Cash
1322,1952,44,1,87.69,2024-06-01 10:40:00,Debit Card
3533,976,99,1,266.99,2024-06-06 09:26:00,PayPal
4198,81,142,1,281.53,2023-09-13 01:59:00,Cash
4756,827,47,1,27.56,2023-05-04 14:21:00,Cash
6685,586,59,3,294.87,2023-05-18 01:06:00,Bank Transfer
1228,1668,72,1,145.25,2024-12-30 16:01:00,PayPal
5676,93,60,3,287.7,2023-05-19 10:32:00,Bank Transfer
3324,260,107,2,355.62,2023-10-15 07:36:00,Bank Transfer
126,1048,60,3,368.69,2023-06-11 00:09:00,Credit Card
8590,188,33,3,211.85,2024-09-01 01:54:00,Debit Card
8827,221,83,1,362.7,2024-02-09 13:39:00,PayPal
3283,1441,22,1,88.02,2024-07-09 21:33:00,PayPal
1509,767,12,1,172.53,2024-07-30 15:32:00,PayPal
8444,157,8,3,263.95,2023-12-09 20:35:00,Cash
1616,1949,39,2,196.03,2024-08-16 01:06:00,Bank Transfer
3638,1727,62,3,141.59,2024-05-25 08:26:00,Bank Transfer
4524,1805,132,2,199.51,2023-01-10 19:43:00,Bank Transfer
7990,97,35,1,31.53,2023-01-14 02:25:00,PayPal
5051,45,111,1,56.47,2023-10-01 17:49:00,Bank Transfer
4128,249,109,1,39.15,2024-02-10 02:35:00,Credit Card
1599,636,31,3,269.15,2024-10-22 14:42:00,Debit Card
2051,406,106,3,307.26,2024-10-05 08:12:00,Debit Card
7027,1591,19,2,308.28,2023-10-23 03:10:00,PayPal
1804,559,70,1,198.34,2024-02-09 11:27:00,PayPal
2916,174,77,3,283.43,2023-04-01 11:58:00,Bank Transfer
6614,1548,82,1,63.98,2023-04-28 10:52:00,Cash
6548,453,95,1,298.16,2024-01-18 20:46:00,Debit Card
6527,923,116,1,408.11,2023-05-21 02:52:00,Credit Card
6188,1307,91,5,357.98,2023-11-01 01:03:00,Debit Card
3256,1735,28,3,139.04,2023-06-13 00:04:00,Debit Card
3209,1913,128,1,206.12,2023-12-18 08:28:00,PayPal
9566,342,35,5,44.4,2024-11-22 07:00:00,Cash
6950,1690,61,3,74.63,2024-08-26 16:11:00,Cash
1733,1709,56,2,86.28,2024-09-05 17:55:00,Bank Transfer
6743,690,71,3,18.27,2024-10-08 21:23:00,Cash
773,1411,63,5,242.51,2023-04-27 14:21:00,Credit Card
2032,1263,114,3,206.31,2023-09-02 21:22:00,Cash
2098,960,28,1,220.57,2023-03-10 20:47:00,PayPal
4587,1543,99,2,411.6,2023-12-16 08:08:00,Debit Card
6092,1912,69,1,128.21,2024-10-26 00:08:00,PayPal
6444,1847,86,1,236.59,2024-03-05 15:53:00,Credit Card
4741,1322,5,5,256.32,2023-08-11 10:41:00,Credit Card
395,1142,51,1,33.06,2023-12-12 21:18:00,Cash
4534,608,93,3,92.21,2024-10-25 01:10:00,Debit Card
7666,41,71,1,15.87,2024-07-06 00:26:00,Credit Card
2596,1089,53,1,56.72,2024-10-28 22:48:00,Debit Card
5839,978,93,1,65.87,2024-02-16 01:53:00,PayPal
6078,1795,26,1,26.85,2024-01-28 09:42:00,Credit Card
7545,29,101,2,341.86,2023-03-02 13:49:00,Credit Card
5613,508,119,1,102.28,2023-04-28 20:12:00,Cash
3122,182,32,2,47.52,2023-09-26 10:59:00,Cash
6933,826,112,1,202.84,2024-03-01 17:50:00,PayPal
2746,1594,68,2,172.76,2024-12-22 05:10:00,Debit Card
9363,321,21,5,167.38,2023-07-13 01:47:00,PayPal
6629,669,135,1,184.39,2023-06-17 17:15:00,Credit Card
7412,20,68,2,112.56,2023-12-24 16:50:00,Cash
4961,789,140,1,19.06,2024-05-08 00:06:00,Credit Card
5243,1844,69,1,171.52,2023-06-07 01:29:00,Cash
3211,1913,72,2,89.87,2024-05-16 13:22:00,PayPal
9735,391,40,3,377.8,2024-08-15 11:09:00,PayPal
7605,37,148,1,275.26,2024-09-24 19:32:00,Cash
6647,1313,118,2,290.32,2024-02-15 13:12:00,PayPal
2058,1461,150,1,180.04,2024-05-10 03:49:00,PayPal
5771,1985,8,1,145.04,2023-07-09 14:28:00,Cash
6290,1546,78,3,109.65,2023-08-11 01:59:00,Credit Card
3699,642,78,2,148.25,2024-07-28 03:14:00,Credit Card
6889,1838,137,3,170.72,2023-12-15 20:30:00,Cash
9615,348,126,2,110.0,2024-06-05 06:44:00,Bank Transfer
628,139,52,1,62.52,2024-10-02 12:35:00,Debit Card
8867,239,14,2,38.19,2023-10-28 08:47:00,PayPal
6082,1795,81,2,38.46,2024-10-22 02:57:00,Credit Card
495,366,37,1,235.34,2024-10-11 19:14:00,Credit Card
8318,129,88,2,40.48,2024-08-20 16:36:00,Credit Card
2817,1357,5,3,264.16,2024-02-01 02:17:00,Credit Card
747,1084,21,3,114.18,2023-06-03 17:27:00,Cash
1843,210,14,3,24.59,2023-07-21 18:49:00,Credit Card
7775,59,89,2,120.88,2024-08-30 01:06:00,Debit Card
4619,42,43,5,22.08,2024-06-11 21:42:00,Debit Card
1434,65,106,2,379.43,2024-07-03 18:59:00,Credit Card
9067,264,91,1,230.37,2023-09-28 20:03:00,
9923,407,71,1,15.02,2024-11-21 12:47:00,Credit Card
7225,1845,53,2,36.95,2024-05-16 13:41:00,Cash
1219,948,6,1,157.7,2024-11-06 21:13:00,Debit Card
6604,773,43,1,29.79,2023-01-21 16:35:00,Cash
8943,251,150,3,249.66,2023-10-14 14:38:00,Bank Transfer
2289,1139,112,5,138.15,2024-01-12 17:14:00,Cash
4661,1412,98,3,183.62,2023-11-05 04:13:00,Bank Transfer
7839,66,111,1,78.09,2023-02-08 22:03:00,Cash
4171,1923,79,2,191.53,2024-07-31 03:34:00,Debit Card
4882,1831,1,2,,2024-11-24 14:45:00,PayPal
6624,644,22,3,83.2,2023-04-13 20:04:00,Debit Card
3026,842,77,1,234.25,2023-10-19 00:48:00,PayPal
1027,413,106,1,358.83,2023-03-28 05:32:00,Debit Card
6759,227,48,1,238.62,2023-06-14 10:07:00,Cash
5933,1701,126,3,92.45,2023-09-25 07:56:00,Debit Card
276,270,26,3,18.38,2024-12-15 17:32:00,Debit Card
6668,408,149,2,173.47,2023-02-18 12:10:00,Credit Card
7238,801,40,1,464.37,2023-12-19 22:59:00,PayPal
337,488,42,1,31.56,2024-09-12 09:50:00,Credit Card
5943,1592,66,10,316.51,2024-12-07 12:12:00,Bank Transfer
6851,1157,18,1,59.43,2024-09-06 07:06:00,Debit Card
9074,264,35,2,31.0,2024-07-28 10:30:00,PayPal
1428,1454,141,10,142.77,2024-04-26 13:05:00,Debit Card
1095,1571,106,1,211.14,2024-01-31 14:27:00,Credit Card
2462,1559,106,1,359.58,2023-09-24 19:54:00,Credit Card
5431,1976,109,1,38.11,2024-06-07 07:14:00,Credit Card
5119,1136,98,1,125.8,2023-08-13 07:00:00,Bank Transfer
21,185,101,3,399.35,2023-11-26 00:40:00,PayPal
9830,402,68,1,,2024-10-22 06:24:00,Bank Transfer
507,583,111,1,40.33,2024-12-27 19:26:00,Debit Card
8339,132,43,1,29.9,2023-04-03 19:25:00,Cash
5252,1342,65,2,13.23,2024-08-27 16:05:00,Credit Card
8415,138,101,3,239.76,2024-09-19 01:05:00,Credit Card
5015,702,71,1,17.0,2024-01-28 06:38:00,Bank Transfer
7595,37,136,2,176.54,2023-09-07 16:59:00,Debit Card
4468,873,18,1,106.8,2024-10-15 12:36:00,Cash
3658,523,103,1,358.23,2024-01-24 10:35:00,Debit Card
2254,1238,6,1,187.42,2023-12-15 01:33:00,Cash
4177,942,47,1,17.8,2024-09-14 10:38:00,Bank Transfer
2006,1214,7,2,386.36,2024-03-27 02:41:00,Debit Card
6211,1301,36,2,269.42,2023-11-10 20:37:00,PayPal
1060,1619,60,5,417.81,2024-09-02 17:48:00,Credit Card
9219,289,98,1,152.05,2023-10-04 11:00:00,Credit Card
8352,132,143,1,210.7,2023-11-08 09:09:00,Cash
8256,127,145,2,205.48,2024-02-08 01:10:00,Bank Transfer
8251,127,31,1,253.51,2023-11-09 17:26:00,Credit Card
1475,926,19,442,4.432275964826448,2024-03-05 23:48:00,PayPal
9718,372,65,1,7.01,2024-08-04 18:39:00,PayPal
2343,326,103,3,321.37,2023-06-18 19:55:00,Bank Transfer
9251,315,77,1,300.0,2023-04-11 06:12:00,Cash
2997,870,75,1,284.91,2023-06-11 12:37:00,Cash
5490,748,2,2,202.61,2023-06-10 15:55:00,PayPal
8913,248,104,5,138.91,2024-02-11 21:37:00,Cash
8941,251,107,3,318.33,2023-07-11 14:10:00,Bank Transfer
3326,260,124,1,222.28,2024-01-13 18:13:00,Bank Transfer
5269,222,44,10,102.36,2024-05-22 12:25:00,Credit Card
9977,418,103,1,296.85,2024-01-12 13:44:00,Bank Transfer
4397,268,64,1,43.75,2023-09-13 08:41:00,Bank Transfer
7989,87,138,10,58.63,2024-12-24 11:49:00,PayPal
3301,1174,91,1,336.28,2024-01-08 11:51:00,Debit Card
6011,382,52,3,76.16,2023-02-06 22:52:00,Cash
5397,352,114,1,105.43,2024-12-02 17:44:00,Debit Card
3170,1551,62,2,139.78,2023-03-23 11:57:00,Bank Transfer
7658,41,45,1,212.52,2023-05-05 10:45:00,Credit Card
1912,146,110,1,345.15,2023-10-20 11:46:00,PayPal
375,1807,81,1,49.78,2023-09-16 23:23:00,Cash
1218,948,117,3,70.55,2024-03-29 07:44:00,Debit Card
1943,1746,8,2,163.76,2023-07-12 04:16:00,PayPal
8194,122,43,2,16.49,2024-06-01 18:06:00,Cash
962,1638,80,1,73.54,2023-06-29 02:29:00,Debit Card
4011,1911,66,1,291.43,2024-12-03 11:03:00,PayPal
4666,901,90,2,129.61,2023-04-30 03:34:00,PayPal
5810,1894,140,1,16.21,2023-08-15 10:01:00,Debit Card
6995,1149,110,1,297.44,2024-05-29 14:30:00,Cash
4829,611,103,2,212.88,2024-05-17 11:49:00,Credit Card
1955,1384,39,1,178.31,2024-03-25 11:37:00,Bank Transfer
2226,720,131,3,172.77,2024-07-08 23:13:00,Debit Card
1960,217,49,2,325.28,2023-01-05 17:29:00,Debit Card
3275,1155,141,1,111.43,2024-10-18 00:18:00,Debit Card
9870,403,127,1,176.39,2024-09-13 15:43:00,Cash
1741,1763,62,2,98.57,2023-03-04 06:26:00,Bank Transfer
1958,1573,64,3,39.35,2023-12-16 06:10:00,Cash
8260,127,31,1,204.28,2024-04-17 10:57:00,Credit Card
1603,671,58,3,486.07,2023-05-03 17:09:00,Debit Card
458,1236,129,10,197.99,2023-06-12 16:54:00,Credit Card
3522,108,91,2,334.76,2024-03-08 09:49:00,Debit Card
7030,1591,119,2,193.56,2024-11-02 18:52:00,PayPal
5161,607,91,1,333.82,2023-12-19 06:36:00,Debit Card
7822,63,70,1,148.84,2023-10-04 14:06:00,Cash
9022,259,25,5,113.55,2023-06-25 00:12:00,Bank Transfer
64,336,77,1,289.77,2024-07-15 13:04:00,Credit Card
4937,520,125,1,400.3,2023-06-10 22:05:00,Debit Card
1000,1651,21,2,205.66,2023-09-15 15:53:00,Bank Transfer
